s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
97.1449258,89630.3124610,43153.2825311,-1.1788483,-0.0064547,14.1294864,4.3641763
98.1438907,89630.6940551,43152.3593210,-1.1825743,-0.0037299,14.4347639,4.3233012
99.1431616,89631.0723225,43151.4344123,-1.1835942,-0.0010207,14.7309457,4.2828089
100.1425741,89631.4496998,43150.5089871,-1.1820360,0.0015591,15.0185953,4.2426959
101.1418792,89631.8284779,43149.5842505,-1.1779703,0.0040685,15.2982188,4.2029586
102.1406830,89632.2108207,43148.6615246,-1.1713491,0.0066292,15.5702727,-0.5407448
103.1394803,89632.5992621,43147.7413566,-1.1617345,0.0096262,15.5355378,-10.1877626
104.1381944,89632.9964994,43146.8250420,-1.1488650,0.0128861,14.8659630,-9.6988127
105.1372462,89633.4056343,43145.9136073,-1.1328703,0.0160098,14.1992162,-9.6179782
106.1378761,89633.8299635,43145.0074038,-1.1151155,0.0177436,13.5055597,-9.6152024
107.1386678,89634.2703857,43144.1087312,-1.0964594,0.0186413,12.7745094,-9.7184720
108.1365867,89634.7261838,43143.2209868,-1.0760809,0.0204211,11.9904002,-8.4824875
109.1317111,89635.1986502,43142.3451740,-1.2736311,-0.1985181,11.2614792,-6.5823720
110.2580012,89635.5284402,43141.2682487,-1.1579446,0.1027147,10.6615540,-5.2917895
111.2472768,89635.9253604,43140.3620917,-1.0832129,0.0755419,10.1535833,-4.8693173
112.3264815,89636.4309595,43139.4086494,-1.1048045,-0.0200070,9.6626039,-4.5466682
113.4050478,89636.9155692,43138.4450837,-0.9317732,0.1604271,9.1804823,-4.0350966
114.5106825,89637.5749826,43137.5576142,-0.7171030,0.1941601,8.7303359,-3.9667956
115.9015149,89638.6232707,43136.6435537,-0.4278073,0.2080019,8.2639425,-4.1610638
117.2321224,89639.8339607,43136.0915156,-0.1301943,0.2236670,7.7445826,-4.0057358
118.4987551,89641.0898735,43135.9270727,-0.0092258,0.0955040,7.2093505,-1.2406707
119.5485286,89642.1396023,43135.9173878,0.1490031,0.1507267,7.0353224,-0.2298585
120.4055315,89642.9871093,43136.0446119,0.3625019,0.2491226,7.0026054,-0.2298585
121.3669640,89643.8860607,43136.3855499,0.5966169,0.2435065,6.9697349,1.8594693
122.5156205,89644.8362766,43137.0309192,0.8698211,0.2378467,7.2313618,1.6835554
123.5993507,89645.5352428,43137.8591205,0.9285821,0.0542211,7.4603278,0.6420706
124.6145252,89646.1433019,43138.6720433,0.9585197,0.0294901,7.5458205,1.5318376
125.6135502,89646.7174735,43139.4895871,1.1585400,0.2002155,7.7459769,2.2546061
126.6004747,89647.1129121,43140.3938262,1.3146610,0.1581894,8.0315046,1.3938486
127.5677120,89647.3579557,43141.3295086,1.4764857,0.1673061,8.2030545,0.5334280
128.5871017,89647.4539525,43142.3443682,1.6156788,0.1365455,8.2677652,2.1480798
129.5589449,89647.4103484,43143.3152327,1.7287121,0.1163081,8.5233797,3.4222173
130.5534849,89647.2539468,43144.2973978,1.8376885,0.1095747,8.9154867,3.1705143
131.5881280,89646.9810753,43145.2954096,1.9496889,0.1082503,9.2639560,2.0476421
132.5961173,89646.6082283,43146.2319071,2.0460074,0.0955550,9.4822074,2.9692101
